BSSID,First Time Seen,Last Time Seen,Channel,Speed,Privacy,Cipher,Authentication,Power,#Beacons,#IV,LAN IP,ID-Length,ESSID,Key,Latitudine,Longitudine
48:7A:FF:3B:85:E6,2023-05-10 03:33:37,2023-05-10 03:33:37,149,60,WPA2, ,PSK,-77, ,0,0.0.0.0,12,Hyundai_tM2K,E6853BFF7A48,44.2736,26.6
D2:40:EF:BD:15:D9,2023-05-10 03:36:32,2023-05-10 03:36:32,6,60,WPA2, ,PSK,-72, ,0,0.0.0.0,13,My Skoda 7941,D915BDEF40D2,44.2736,26.6
D2:40:EF:DD:15:D9,2023-05-10 03:36:33,2023-05-10 03:36:33,149,240,WPA2, ,PSK,-70, ,0,0.0.0.0,13,My Skoda 7941,D915DDEF40D2,44.2736,26.6
00:54:AF:33:C7:A2,2023-05-10 03:36:46,2023-05-10 03:36:51,1,10,WPA2, ,PSK,-74, ,0,0.0.0.0,11,HotspotC7A2,A2C733AF5400,44.2736,26.6
06:67:DA:90:93:1A,2023-05-10 03:37:17,2023-05-10 03:37:17,6,10,WPA2, ,PSK,-82, ,1,0.0.0.0,6,iPhone,1A9390DA6706,44.2736,26.6
5C:C5:63:A5:CF:6B,2023-05-10 03:37:27,2023-05-10 03:37:27,11,10,WPA2, ,PSK,-84, ,0,0.0.0.0,25,BlueLens 4K _5cc563a5cf6b,6BCFA563C55C,44.2736,26.6
44:01:BB:B1:76:74,2023-05-10 03:38:40,2023-05-10 03:38:45,1,10,WPA2, ,PSK,-80, ,0,0.0.0.0,14,70mai_d06_7674,7476B1BB0144,44.2736,26.6
68:4E:05:B7:8D:E5,2023-05-10 03:38:41,2023-05-10 03:39:11,6,10,WPA2, ,PSK,-60, ,0,0.0.0.0,14,70mai_d08_8de5,E58DB7054E68,44.2736,26.6
00:25:42:E9:76:97,2023-05-10 03:38:43,2023-05-10 03:38:47,6,10,WPA2, ,PSK,-80, ,0,0.0.0.0,16,Blackvue900XPlus,9776E9422500,44.2736,26.6
52:51:BD:88:21:DD,2023-05-10 03:38:48,2023-05-10 03:39:09,6,10,WPA2, ,PSK,-72, ,7,0.0.0.0,15,Galaxy A20s9308,DD2188BD5152,44.2736,26.6
A2:75:2B:1F:35:2B,2023-05-10 03:38:58,2023-05-10 03:39:09,11,10,WPA2, ,PSK,-76, ,1,0.0.0.0,14,Android razvan,2B351F2B75A2,44.2736,26.6
B2:00:73:2D:A6:FF,2023-05-10 03:39:02,2023-05-10 03:39:02,11,60,WPA2, ,PSK,-84, ,0,0.0.0.0,16,DIRECT-BMW 59722,FFA62D7300B2,44.2736,26.6
B2:00:73:3D:A6:FF,2023-05-10 03:39:03,2023-05-10 03:39:03,157,60,WPA2, ,PSK,-77, ,0,0.0.0.0,16,DIRECT-BMW 59722,FFA63D7300B2,44.2736,26.6
B0:8B:92:15:98:E2,2023-05-10 03:39:16,2023-05-10 04:45:41,9,60,WPA3-TRANSITION, ,,-60, ,45,0.0.0.0,11,Orange-98E2,E29815928BB0,44.2736,26.6
0C:CF:89:95:3D:85,2023-05-10 03:39:38,2023-05-10 03:40:16,6,10,WPA2, ,PSK,-82, ,0,0.0.0.0,14,70mai_d06_3d85,853D9589CF0C,44.2736,26.6
12:E8:A7:EA:13:A7,2023-05-10 03:39:42,2023-05-10 03:39:47,6,50,WPA2, ,PSK,-62, ,0,0.0.0.0,13,Audi_MMI_5090,A713EAA7E812,44.2736,26.6
B4:1C:30:6C:48:D7,2023-05-10 03:39:54,2023-05-10 03:40:04,3,10,WPA2, ,PSK,-72, ,3,0.0.0.0,10,ZTE_6C48D7,D7486C301CB4,44.2736,26.6
00:06:C6:31:AA:5E,2023-05-10 03:39:56,2023-05-10 03:40:01,1,10,WPA2, ,PSK,-62, ,0,0.0.0.0,17,Volkswagen Briban,5EAA31C60600,44.2736,26.6
9A:1E:4B:95:54:E4,2023-05-10 03:40:15,2023-05-10 03:40:25,1,10,WPA2, ,PSK,-82, ,3,0.0.0.0,14,Galaxy A030725,E454954B1E9A,44.2736,26.6
44:27:F3:15:61:5C,2023-05-10 03:40:20,2023-05-10 03:40:20,3,10,WPA2, ,PSK,-86, ,0,0.0.0.0,14,70mai_d02_615c,5C6115F32744,44.2736,26.6
F2:6E:03:EF:9F:BF,2023-05-10 03:40:25,2023-05-10 03:40:27,1,10,WPA2, ,PSK,-86, ,0,0.0.0.0,17,Galaxy A53 5GC11E,BF9FEF036EF2,44.2736,26.6
DA:10:68:C1:00:AE,2023-05-10 03:40:28,2023-05-10 03:40:56,6,10,WPA2, ,PSK,-56, ,0,0.0.0.0,4,Veli,AE00C16810DA,44.2736,26.6
64:05:E4:6B:D6:56,2023-05-10 03:40:30,2023-05-10 03:40:30,1,10,WPA2, ,PSK,-86, ,0,0.0.0.0,12,CarPlay_d656,56D66BE40564,44.2736,26.6
DA:10:68:A1:00:AE,2023-05-10 03:40:34,2023-05-10 03:40:53,153,60,WPA2, ,PSK,-73, ,0,0.0.0.0,4,Veli,AE00A16810DA,44.2736,26.6
D2:40:EF:1E:B1:5B,2023-05-10 03:40:35,2023-05-10 03:40:35,6,10,WPA2, ,PSK,-80, ,0,0.0.0.0,13,My Skoda 5244,5BB11EEF40D2,44.2736,26.6
32:8B:C8:08:86:4A,2023-05-10 03:41:22,2023-05-10 03:41:22,9,10,WPA2, ,PSK,-80, ,0,0.0.0.0,14,Galaxy S20705d,4A8608C88B32,44.2736,26.6
