BSSID,First Time Seen,Last Time Seen,Channel,Speed,Privacy,Cipher,Authentication,Power,#Beacons,#IV,LAN IP,ID-Length,ESSID,Key,Latitudine,Longitudine
30:EA:E7:64:3F:4C,2023-05-10 02:53:04,2023-05-10 04:06:23,1,10,WPA2, ,PSK,-80, ,0,0.0.0.0,18,Solar-WiFi215R0131, ,45.206853,25.328443
A0:9F:10:C6:37:F5,2023-05-10 04:05:57,2023-05-10 04:06:18,6,10,WPA2, ,PSK,-44, ,0,0.0.0.0,14,70mai_d06_37f5, ,45.206853,25.328443
74:F0:6D:55:7C:95,2023-05-10 03:39:02,2023-05-10 04:09:40,6,10,WPA2, ,PSK,-46, ,0,0.0.0.0,17,74F06D557C95, ,45.206853,25.328443
AE:52:07:E6:98:99,2023-05-10 04:04:15,2023-05-10 04:09:29,6,10,WPA2, ,PSK,-46, ,0,0.0.0.0,17,Galaxy S20 FE706E, ,45.206853,25.328443
00:25:D3:6A:1E:05,2023-05-10 03:10:09,2023-05-10 04:10:01,6,10,WPA2, ,PSK,-46, ,0,0.0.0.0,17,0025D36A1E05, ,45.206853,25.328443
2C:4C:C6:F4:0F:6D,2023-05-10 04:11:47,2023-05-10 04:11:52,6,10,WPA2, ,PSK,-52, ,0,0.0.0.0,12,VW_WLAN_7905, ,45.206853,25.328443
14:EB:B6:CB:3D:D6,2023-05-09 22:41:48,2023-05-10 04:13:01,5,10,WPA2, ,PSK,-78, ,0,0.0.0.0,24,Pensiunea Valea Iancului, ,45.206853,25.3284429999999
00:1C:D7:62:A8:F8,2023-05-10 04:13:44,2023-05-10 04:13:44,1,10,WPA2, ,PSK,-58, ,0,0.0.0.0,9,Audi59510, ,45.206853,25.328443
1E:E1:92:F8:41:96,2023-05-10 04:16:16,2023-05-10 04:16:16,11,60,WPA2, ,PSK,-69, ,0,0.0.0.0,16,DIRECT-BMW 51204, ,45.206853,25.328443
1E:E1:92:F8:41:15,2023-05-10 04:16:17,2023-05-10 04:16:17,157,60,WPA2, ,PSK,-77, ,0,0.0.0.0,16,DIRECT-BMW 51204, ,45.206853,25.328443
32:07:4D:08:1C:1B,2023-05-10 04:16:18,2023-05-10 04:16:18,1,10,WPA2, ,PSK,-50, ,0,0.0.0.0,9,AndroidAP, ,45.206853,25.328443
00:54:AF:56:A5:AF,2023-05-10 04:16:18,2023-05-10 04:16:24,12,10,WPA2, ,PSK,-42, ,0,0.0.0.0,11,HotspotA5AF, ,45.206853,25.328443
4A:EB:62:58:39:1B,2023-05-10 04:16:39,2023-05-10 04:16:45,6,10,WPA2, ,PSK,-62, ,0,0.0.0.0,11,My MIB 5833, ,45.206853,25.328443
8A:06:C3:CC:68:4D,2023-05-09 23:11:44,2023-05-10 04:18:10,9,10,WPA2, ,PSK,-78, ,0,0.0.0.0,17,8A06C3CC684D, ,45.206853,25.328443
5E:C1:E4:27:A4:F2,2023-05-10 04:17:48,2023-05-10 04:17:48,10,10,WPA2, ,PSK,-74, ,0,0.0.0.0,10,Mi 10T Pro, ,45.206853,25.328443
B0:8B:92:EC:C3:54,2023-05-09 23:08:22,2023-05-10 04:18:21,11,10,WPA2, ,PSK,-74, ,0,0.0.0.0,9,DIGI-ZhFK, ,45.206853,25.328443
