BSSID,First Time Seen,Last Time Seen,Channel,Speed,Privacy,Cipher,Authentication,Power,#Beacons,#IV,LAN IP,ID-Length,ESSID,Key,Latitudine,Longitudine
D4:B7:09:F5:FB:90,2023-05-10 04:09:57,2023-05-10 04:38:23,13,0,, ,,0, ,0,0.0.0.0,17,D4B709F5FB90, ,0,0
30:95:87:D3:82:E1,2023-05-10 04:38:06,2023-05-10 04:38:07,6,10,WPA2, ,PSK,-44, ,0,0.0.0.0,15,70mai_M300_82e1, ,47.061954,27.335712
6E:1D:EB:7B:E7:4D,2023-05-10 04:37:55,2023-05-10 04:38:59,149,60,WPA2, ,PSK,-78, ,0,0.0.0.0,17,Audi_DUOLIFE_5GHz, ,47.061954,27.335712
50:D4:F7:67:D3:AD,2023-05-10 03:11:45,2023-05-10 04:39:10,5,10,WPA2, ,PSK,-74, ,0,0.0.0.0,12,TP-Link_D3AD, ,47.061954,27.335712
FA:8F:CA:57:2A:FE,2023-05-10 03:18:45,2023-05-10 04:39:26,1,10,Open, ,,-74, ,0,0.0.0.0,17,Dining room TV.b,, ,47.061954,27.335712
A4:81:7A:48:EA:40,2023-05-10 03:16:59,2023-05-10 04:40:30,1,120,WPA2, ,PSK,-76, ,0,0.0.0.0,5,LWL-S, ,47.061954,27.335712
40:3F:8C:80:4A:10,2023-05-10 03:01:26,2023-05-10 04:40:41,11,10,WPA2, ,PSK,-72, ,0,0.0.0.0,13,DIGI-bx42_EXT, ,47.061954,27.335712
54:67:51:79:4B:64,2023-05-10 03:18:51,2023-05-10 04:40:51,1,10,WPA2, ,PSK,-62, ,0,0.0.0.0,10,UPC229A38A, ,47.061954,27.335712
82:5F:67:08:1A:B4,2023-05-10 04:41:19,2023-05-10 04:41:19,7,10,WPA2, ,PSK,-72, ,0,0.0.0.0,12,TP-Link_1AB4, ,47.061954,27.335712
48:D8:90:E0:7F:4D,2023-05-10 04:41:40,2023-05-10 04:41:45,6,10,WPA2, ,PSK,-54, ,1,0.0.0.0,15,vYou_DDPai_MINI, ,47.061954,27.335712
3A:6B:1C:19:06:12,2023-05-10 03:01:47,2023-05-10 04:42:44,7,10,WPA2, ,PSK,-60, ,0,0.0.0.0,12,MEGuest_0612, ,47.061954,27.335712
04:95:E6:7A:C2:A1,2023-05-10 03:24:16,2023-05-10 04:43:32,8,10,WPA2, ,PSK,-74, ,0,0.0.0.0,5,Bughy, ,47.061954,27.335712
90:55:DE:79:FE:20,2023-05-10 04:43:21,2023-05-10 04:43:21,1,,, ,,, ,0,0.0.0.0,17,9055DE79FE20, ,0,0
80:1F:02:A6:E3:FE,2023-05-10 03:01:26,2023-05-10 04:43:53,11,10,WPA, ,PSK,-54, ,0,0.0.0.0,6,Edimax, ,47.061954,27.3357119999999
D8:47:32:F0:28:3C,2023-05-10 03:37:52,2023-05-10 04:43:37,9,10,WPA2, ,PSK,-72, ,0,0.0.0.0,10,Tplink_TAG, ,47.061954,27.335712
00:1E:42:19:A7:3F,2023-05-10 04:08:10,2023-05-10 04:43:42,4,10,Open, ,,-46, ,0,0.0.0.0,12,Orange Wi-Fi, ,47.061954,27.335712
00:54:AF:76:11:75,2023-05-10 04:43:38,2023-05-10 04:43:53,11,10,WPA2, ,PSK,-46, ,0,0.0.0.0,11,Hotspot1175, ,47.061954,27.335712
00:13:1E:85:BB:13,2023-05-10 04:43:42,2023-05-10 04:43:42,1,10,WPA2, ,PSK,-42, ,0,0.0.0.0,19,My BMW Hotspot 5853, ,47.061954,27.335712
BA:9F:09:06:35:DF,2023-05-10 04:43:46,2023-05-10 04:43:47,149,60,WPA2, ,PSK,-57, ,0,0.0.0.0,16,DIRECT-BMW 37331, ,47.061954,27.335712
48:7A:FF:23:04:0A,2023-05-10 04:43:52,2023-05-10 04:43:52,161,60,WPA2, ,PSK,-58, ,0,0.0.0.0,12,Hyundai_lQPl, ,47.061954,27.335712
DA:02:0F:66:43:B5,2023-05-10 04:43:21,2023-05-10 04:44:25,1,10,WPA2, ,PSK,-40, ,0,0.0.0.0,8,Redmi 9A, ,47.061954,27.335712
50:78:B3:A7:12:71,2023-05-10 03:20:02,2023-05-10 04:44:38,100,60,WPA2, ,PSK,-79, ,0,0.0.0.0,6,Adi 5G, ,47.061954,27.335712
44:27:F3:A5:B4:2D,2023-05-10 04:44:36,2023-05-10 04:44:36,11,10,WPA2, ,PSK,-56, ,0,0.0.0.0,20,70mai_Pro Plus+_b42d, ,47.061954,27.335712
04:9F:CA:77:4D:A4,2023-05-10 03:05:58,2023-05-10 04:45:08,4,10,WPA2, ,PSK,-60, ,0,0.0.0.0,9,DIGI-910B, ,47.061954,27.335712
DE:FE:23:6B:FA:45,2023-05-10 04:25:23,2023-05-10 04:45:50,153,60,WPA2, ,PSK,-65, ,0,0.0.0.0,13,My Skoda 8688, ,47.061954,27.335712
48:D8:90:41:70:90,2023-05-10 04:39:59,2023-05-10 04:46:02,6,10,WPA2, ,PSK,-44, ,0,0.0.0.0,26,vYou_DDPai_MINI ---LaViNiA, ,47.061954,27.335712
EE:65:CC:43:5B:63,2023-05-10 04:45:20,2023-05-10 04:45:47,36,60,WPA2, ,PSK,-74, ,0,0.0.0.0,10,PROJ435b63, ,47.061954,27.335712
02:EB:D8:2E:C4:0A,2023-05-10 04:46:28,2023-05-10 04:46:28,3,,, ,,, ,0,0.0.0.0,17,02EBD82EC40A, ,0,0
E8:81:75:B1:DA:1A,2023-05-10 04:46:29,2023-05-10 04:46:29,9,,, ,,, ,0,0.0.0.0,17,E88175B1DA1A, ,0,0
38:6B:1C:29:06:12,2023-05-10 03:06:25,2023-05-10 04:47:01,7,10,WPA2, ,PSK,-62, ,0,0.0.0.0,13,MERCUSYS_0612, ,47.061954,27.335712
14:16:9D:4F:39:80,2023-05-10 03:09:43,2023-05-10 04:46:55,1,120,WPA2, ,PSK,-83, ,10,0.0.0.0,5,WIFI3, ,47.061954,27.335712
C4:71:54:38:1B:BA,2023-05-10 03:10:04,2023-05-10 04:47:27,36,10,WPA2, ,PSK,-60, ,0,0.0.0.0,12,TP-Link_1BBA, ,47.061954,27.335712
6A:27:F5:1B:E2:E9,2023-05-10 03:05:15,2023-05-10 04:47:43,1,10,WPA2, ,PSK,-54, ,0,0.0.0.0,17,6A27F51BE2E9, ,47.061954,27.335712
00:1C:D7:4F:FF:77,2023-05-10 04:47:43,2023-05-10 04:47:43,1,10,WPA2, ,PSK,-56, ,0,0.0.0.0,9,Audi72825, ,47.061954,27.335712
C6:74:AD:1D:A2:E9,2023-05-10 03:00:59,2023-05-10 04:48:20,4,120,WPA2, ,PSK,-72, ,0,0.0.0.0,14,Hanul Visoianu, ,47.061954,27.335712
2C:9D:1E:09:9A:24,2023-05-10 03:01:16,2023-05-10 04:48:15,7,10,WPA2, ,PSK,-46, ,0,0.0.0.0,11,HUAWEI-wvWH, ,47.061954,27.335712
8A:27:F5:AC:B5:BD,2023-05-10 03:04:38,2023-05-10 04:48:04,5,10,WPA2, ,PSK,-56, ,0,0.0.0.0,17,8A27F5ACB5BD, ,47.061954,27.335712
8A:27:F5:AC:B5:BC,2023-05-10 03:14:14,2023-05-10 04:48:04,5,10,WPA2, ,PSK,-64, ,0,0.0.0.0,12,TP-Link_B5BC, ,47.061954,27.335712
2C:DC:AD:B4:98:F0,2023-05-10 04:48:26,2023-05-10 04:48:26,11,10,WPA2, ,PSK,-76, ,0,0.0.0.0,15,Skoda_WLAN_0715, ,47.061954,27.335712
CC:88:26:E8:67:41,2023-05-10 04:48:35,2023-05-10 04:48:41,149,60,WPA2, ,PSK,-60, ,0,0.0.0.0,21,DACIA_3622           , ,47.061954,27.335712
00:54:AF:6A:5E:D0,2023-05-10 04:48:48,2023-05-10 04:48:53,13,10,WPA2, ,PSK,-50, ,0,0.0.0.0,11,Hotspot5ED0, ,47.061954,27.335712
1A:EB:B6:C8:24:5F,2023-05-10 03:40:17,2023-05-10 04:49:25,36,0,, ,,0, ,22,0.0.0.0,17,1AEBB6C8245F, ,0,0
00:1E:42:19:2D:A8,2023-05-10 04:49:09,2023-05-10 04:49:09,11,10,Open, ,,-50, ,0,0.0.0.0,12,Orange Wi-Fi, ,47.061954,27.335712
84:16:F9:30:7A:CE,2023-05-10 03:12:01,2023-05-10 04:50:29,12,10,WPA2, ,PSK,-54, ,1,0.0.0.0,6,Frunza, ,47.061954,27.335712
62:B0:24:9C:8F:38,2023-05-10 04:49:56,2023-05-10 04:50:28,4,0,, ,,0, ,0,0.0.0.0,17,62B0249C8F38, ,0,0
A0:9F:10:C5:D8:22,2023-05-10 04:49:35,2023-05-10 04:50:49,6,10,WPA2, ,PSK,-36, ,0,0.0.0.0,14,70mai_d06_d822, ,47.061954,27.335712
A0:9F:10:C6:04:89,2023-05-10 04:50:55,2023-05-10 04:50:55,1,10,, ,,-74, ,0,0.0.0.0,17,A09F10C60489, ,47.061954,27.335712
14:18:2A:2F:4D:21,2023-05-10 03:01:21,2023-05-10 04:51:12,13,10,WPA2, ,PSK,-72, ,0,0.0.0.0,9,DIGI-mP2G, ,47.061954,27.335712
44:27:F3:66:1C:D2,2023-05-10 04:51:17,2023-05-10 04:51:17,11,10,WPA2, ,PSK,-54, ,0,0.0.0.0,20,70mai_Pro Plus+_1cd2, ,47.061954,27.335712
50:78:B3:A6:CC:1C,2023-05-10 04:51:53,2023-05-10 04:51:53,1,10,WPA2, ,PSK,-58, ,0,0.0.0.0,12,DIGI-24-CC1C, ,47.061954,27.335712
A4:81:7A:48:EA:42,2023-05-10 03:03:12,2023-05-10 04:52:20,1,10,Open, ,,-50, ,0,0.0.0.0,12,welcome@lidl, ,47.061954,27.335712
E8:65:D4:EA:D0:71,2023-05-10 03:01:10,2023-05-10 04:52:37,8,110,WPA2, ,PSK,-44, ,8,0.0.0.0,4,puff, ,47.061954,27.3357119999999
14:18:2A:3A:06:C1,2023-05-10 03:02:04,2023-05-10 04:52:58,13,10,WPA2, ,PSK,-58, ,0,0.0.0.0,9,DIGI-k73G, ,47.061954,27.335712
62:06:C3:CC:43:5C,2023-05-10 03:05:37,2023-05-10 04:52:37,10,10,WPA2, ,PSK,-54, ,0,0.0.0.0,12,TP-Link_435C, ,47.061954,27.335712
7A:31:92:1C:D5:75,2023-05-10 03:36:48,2023-05-10 04:53:14,9,10,WPA2, ,PSK,-58, ,0,0.0.0.0,17,7A31921CD575, ,47.061954,27.335712
34:75:63:71:28:79,2023-05-10 04:48:41,2023-05-10 04:53:13,1,10,WPA2, ,PSK,-28, ,0,0.0.0.0,14,70mai_d06_2879, ,47.061954,27.335712
9A:EB:B6:23:BA:09,2023-05-10 03:28:59,2023-05-10 04:53:35,9,10,WPA2, ,PSK,-58, ,0,0.0.0.0,17,9AEBB623BA09, ,47.061954,27.335712
84:16:F9:30:81:E4,2023-05-10 03:44:37,2023-05-10 04:53:35,9,10,WPA2, ,PSK,-64, ,0,0.0.0.0,12,TP-LINK_81E4, ,47.061954,27.335712
AA:A7:B9:05:7A:08,2023-05-10 03:01:48,2023-05-10 04:54:13,40,60,WPA2, ,PSK,-82, ,1,0.0.0.0,4,neko, ,47.061954,27.3357119999999
AE:A7:B9:05:7A:08,2023-05-10 03:03:20,2023-05-10 04:54:14,100,60,WPA2, ,PSK,-80, ,0,0.0.0.0,17,AEA7B9057A08, ,47.061954,27.335712
AA:A7:B9:05:7A:0F,2023-05-10 03:09:59,2023-05-10 04:54:13,40,60,WPA2, ,PSK,-82, ,0,0.0.0.0,17,AAA7B9057A0F, ,47.061954,27.335712
B0:8B:92:46:32:61,2023-05-10 03:59:29,2023-05-10 04:54:14,100,60,WPA2, ,PSK,-81, ,0,0.0.0.0,11,Orange-3260, ,47.061954,27.335712
C0:74:AD:1D:A4:21,2023-05-10 03:03:02,2023-05-10 04:54:39,3,120,WPA2, ,PSK,-66, ,0,0.0.0.0,16,GC-HanulVisoianu, ,47.061954,27.335712
34:20:03:E1:86:49,2023-05-10 04:52:57,2023-05-10 04:54:44,1,10,WPA2, ,PSK,-52, ,0,0.0.0.0,14,70mai_d06_8649, ,47.061954,27.335712
14:EB:B6:36:7D:63,2023-05-10 03:04:00,2023-05-10 04:55:16,4,240,WPA2, ,PSK,-50, ,5,0.0.0.0,12,TP-Link_7D64, ,47.061954,27.335712
6A:27:F5:1B:E2:E8,2023-05-10 03:04:16,2023-05-10 04:55:05,1,10,WPA2, ,PSK,-54, ,3,0.0.0.0,12,TP-Link_E2F0, ,47.061954,27.335712
62:06:C3:CC:43:5D,2023-05-10 03:05:58,2023-05-10 04:55:06,10,10,WPA2, ,PSK,-54, ,0,0.0.0.0,17,6206C3CC435D, ,47.061954,27.335712
E8:48:B8:48:48:3B,2023-05-10 03:01:26,2023-05-10 04:55:59,6,10,WPA2, ,PSK,-72, ,0,0.0.0.0,11,DIGI_d3299b, ,47.061954,27.335712
60:A4:B7:8C:E6:1C,2023-05-10 03:05:47,2023-05-10 04:55:58,2,10,WPA2, ,PSK,-48, ,0,0.0.0.0,18,DIGI-24-138668_EXT, ,47.061954,27.3357119999999
92:5A:B0:78:CC:94,2023-05-10 03:06:31,2023-05-10 04:55:59,36,60,WPA2, ,PSK,-82, ,0,0.0.0.0,17,925AB078CC94, ,47.061954,27.3357120000001
4A:9E:BD:B2:1F:04,2023-05-10 03:21:26,2023-05-10 04:55:37,6,60,WPA2, ,PSK,-80, ,0,0.0.0.0,27,DIRECT-04-HP OfficeJet 8010, ,47.061954,27.335712
06:31:92:39:EE:83,2023-05-10 03:32:49,2023-05-10 04:55:49,13,0,, ,,0, ,0,0.0.0.0,17,06319239EE83, ,0,0
92:A2:F4:8A:B9:69,2023-05-10 03:01:26,2023-05-10 04:56:25,3,10,WPA2, ,PSK,-56, ,0,0.0.0.0,17,92A2F48AB969, ,47.061954,27.335712
C8:E7:D8:A0:4C:20,2023-05-10 03:01:58,2023-05-10 04:56:25,3,10,WPA2, ,PSK,-52, ,4,0.0.0.0,3,CIR, ,47.061954,27.335712
82:5A:B0:54:24:EE,2023-05-10 03:02:03,2023-05-10 04:56:25,3,10,Open, ,,-54, ,1,0.0.0.0,23,TP-Link_2.4G_24EC_Guest, ,47.061954,27.335712
82:5A:B0:54:24:ED,2023-05-10 03:41:09,2023-05-10 04:56:25,3,10,WPA2, ,PSK,-52, ,0,0.0.0.0,17,825AB05424ED, ,47.061954,27.335712
38:01:46:BF:6D:D3,2023-05-10 04:43:05,2023-05-10 04:56:09,1,10,WPA2, ,PSK,-42, ,0,0.0.0.0,14,70mai_d06_6dd3, ,47.061954,27.335712
98:DA:C4:C3:30:78,2023-05-10 04:47:23,2023-05-10 04:56:15,40,60,WPA2, ,PSK,-84, ,0,0.0.0.0,19,dlink-2428-5GHz_EXT, ,47.061954,27.335712
00:54:AF:B1:C7:8C,2023-05-10 04:48:26,2023-05-10 04:56:14,6,10,WPA2, ,PSK,-52, ,0,0.0.0.0,11,HotspotC78C, ,47.061954,27.335712
62:E6:F0:F5:B5:65,2023-05-10 04:51:10,2023-05-10 04:56:30,157,60,WPA2, ,PSK,-52, ,0,0.0.0.0,17,DIRECT-MBUX 37553, ,47.061954,27.335712
72:EB:B6:24:44:B8,2023-05-10 03:01:37,2023-05-10 04:56:47,8,10,WPA2, ,PSK,-54, ,0,0.0.0.0,9,Free 2 5G, ,47.061954,27.3357119999999
54:E1:05:5D:D1:51,2023-05-10 03:01:48,2023-05-10 04:56:36,11,10,WPA2, ,PSK,-54, ,0,0.0.0.0,9,DIGI-kc9C, ,47.061954,27.335712
80:8C:97:30:F9:16,2023-05-10 03:14:41,2023-05-10 04:56:47,6,10,WPA2, ,PSK,-58, ,0,0.0.0.0,17,ClinicaNMedical 2, ,47.061954,27.335712
44:27:F3:1B:6C:2B,2023-05-10 04:43:05,2023-05-10 04:57:03,7,10,WPA2, ,PSK,-40, ,0,0.0.0.0,15,70mai_A500_6c2b, ,47.061954,27.335712
00:1E:42:19:59:1C,2023-05-10 04:56:47,2023-05-10 04:56:57,6,10,Open, ,,-56, ,0,0.0.0.0,12,Orange Wi-Fi, ,47.061954,27.335712
34:20:03:BF:28:BF,2023-05-10 04:57:02,2023-05-10 04:57:02,6,10,WPA2, ,PSK,-54, ,0,0.0.0.0,15,70mai_M300_28bf, ,47.061954,27.335712
82:5A:B0:54:24:EC,2023-05-10 03:02:03,2023-05-10 04:57:24,2,10,WPA2, ,PSK,-56, ,2,0.0.0.0,12,TP-Link_24EC, ,47.061954,27.335712
00:13:64:50:72:6E,2023-05-10 03:10:25,2023-05-10 04:57:30,11,10,WPA2, ,PSK,-58, ,1,0.0.0.0,6,Tataru, ,47.061954,27.335712
34:75:63:F6:47:9E,2023-05-10 04:57:19,2023-05-10 04:57:19,8,10,WPA2, ,PSK,-44, ,0,0.0.0.0,17,NEXTBASE 300W 79E, ,47.061954,27.335712
62:5A:B0:78:CC:95,2023-05-10 03:01:15,2023-05-10 04:57:50,3,10,WPA2, ,PSK,-56, ,0,0.0.0.0,17,625AB078CC95, ,47.061954,27.335712
62:5A:B0:78:CC:94,2023-05-10 03:01:15,2023-05-10 04:57:50,3,10,WPA2, ,PSK,-54, ,0,0.0.0.0,12,TP-Link_CC94, ,47.061954,27.335712
14:16:9D:4F:39:84,2023-05-10 03:51:54,2023-05-10 04:57:56,1,120,WPA2, ,PSK,-80, ,0,0.0.0.0,5,WIFI4, ,47.061954,27.335712
34:20:03:CC:CB:58,2023-05-10 04:35:27,2023-05-10 04:57:56,6,10,WPA2, ,PSK,-50, ,0,0.0.0.0,14,70mai_d06_cb58, ,47.061954,27.335712
28:0F:EB:DD:D7:37,2023-05-10 04:57:33,2023-05-10 04:57:39,149,60,WPA2, ,PSK,-75, ,0,0.0.0.0,21,DACIA_2014           , ,47.061954,27.335712
46:EF:BF:93:21:CD,2023-05-10 04:57:34,2023-05-10 04:57:39,1,10,WPA2, ,PSK,-48, ,0,0.0.0.0,14,MiVue_733_15ec, ,47.061954,27.335712
C0:74:AD:1D:A2:E9,2023-05-10 03:00:59,2023-05-10 04:58:17,4,120,WPA2, ,PSK,-72, ,0,0.0.0.0,16,GC-HanulVisoianu, ,47.061954,27.335712
6A:C3:2A:1B:37:D4,2023-05-10 03:19:28,2023-05-10 04:58:27,2,0,, ,,0, ,0,0.0.0.0,17,6AC32A1B37D4, ,0,0
82:EB:B6:36:B0:91,2023-05-10 03:46:03,2023-05-10 04:58:12,10,10,WPA2, ,PSK,-52, ,0,0.0.0.0,17,82EBB636B091, ,47.061954,27.335712
14:16:9D:4F:39:81,2023-05-10 03:50:44,2023-05-10 04:58:17,1,120,WPA2, ,PSK,-81, ,0,0.0.0.0,5,WIFI5, ,47.061954,27.335712
14:EB:B6:23:BA:07,2023-05-10 04:10:39,2023-05-10 04:58:12,8,10,WPA2, ,PSK,-72, ,0,0.0.0.0,8,AndroNET, ,47.061954,27.335712
14:18:2A:40:4C:51,2023-05-10 04:58:18,2023-05-10 04:58:18,13,,, ,,, ,0,0.0.0.0,17,14182A404C51, ,0,0
44:01:BB:7B:0E:4E,2023-05-10 04:58:22,2023-05-10 04:58:22,6,10,WPA2, ,PSK,-44, ,0,0.0.0.0,14,70mai_d06_0e4e, ,47.061954,27.335712
8A:31:92:DE:3D:99,2023-05-10 03:01:16,2023-05-10 04:58:54,3,10,WPA2, ,PSK,-46, ,0,0.0.0.0,17,8A3192DE3D99, ,47.061954,27.3357119999999
54:67:51:9D:AD:B7,2023-05-10 03:01:15,2023-05-10 04:58:49,6,10,WPA2, ,PSK,-52, ,0,0.0.0.0,10,UPCDEC5587, ,47.061954,27.3357119999999
34:60:F9:B0:6B:88,2023-05-10 03:01:32,2023-05-10 04:58:39,36,0,, ,,0, ,49,0.0.0.0,17,3460F9B06B88, ,0,0
AA:EB:B6:36:7D:65,2023-05-10 03:08:27,2023-05-10 04:59:00,2,10,WPA2, ,PSK,-50, ,0,0.0.0.0,17,AAEBB6367D65, ,47.061954,27.335712
C0:74:AD:1D:A3:CD,2023-05-10 03:10:14,2023-05-10 04:58:43,1,120,WPA2, ,PSK,-67, ,0,0.0.0.0,16,GC-HanulVisoianu, ,47.061954,27.335712
14:16:9D:4F:39:83,2023-05-10 04:44:03,2023-05-10 04:58:38,1,120,WPA2-CCMP, ,,-82, ,0,0.0.0.0,5,WIFI2, ,47.061954,27.335712
14:16:9D:4F:39:82,2023-05-10 04:47:59,2023-05-10 04:58:38,1,120,WPA2, ,PSK,-81, ,0,0.0.0.0,7,EXT_DEV, ,47.061954,27.335712
90:F8:91:21:DD:EB,2023-05-10 03:01:00,2023-05-10 04:59:32,11,10,WPA2, ,PSK,-50, ,0,0.0.0.0,14,DIGI-24-21DDEB, ,47.061954,27.335712
1A:EB:B6:C8:0D:56,2023-05-10 03:01:05,2023-05-10 04:59:32,8,10,WPA2, ,PSK,-52, ,0,0.0.0.0,17,1AEBB6C80D56, ,47.061954,27.3357119999999
54:67:51:DC:0E:5B,2023-05-10 03:01:05,2023-05-10 04:59:32,9,10,WPA2, ,PSK,-42, ,0,0.0.0.0,17,UPC989AA7A 2.4ghz, ,47.061954,27.3357120000002
70:54:25:69:D7:BA,2023-05-10 03:01:26,2023-05-10 04:59:11,11,60,WPA2, ,PSK,-56, ,0,0.0.0.0,13,Bellasis Home, ,47.061954,27.335712
10:62:EB:9D:24:28,2023-05-10 03:13:37,2023-05-10 04:59:32,6,0,, ,,0, ,6,0.0.0.0,17,1062EB9D2428, ,0,0
3A:9D:BE:12:10:52,2023-05-10 04:17:14,2023-05-10 04:59:32,7,10,WPA3-TRANSITION, ,,-54, ,0,0.0.0.0,6,iPhone, ,47.061954,27.335712
00:54:AF:20:12:CF,2023-05-10 04:59:16,2023-05-10 04:59:32,6,10,WPA2, ,PSK,-46, ,0,0.0.0.0,11,Hotspot12CF, ,47.061954,27.335712
16:18:2A:8A:06:C1,2023-05-10 03:01:00,2023-05-10 04:59:43,44,60,WPA2, ,PSK,-81, ,0,0.0.0.0,17,16182A8A06C1, ,47.061954,27.335712
FA:8F:CA:35:43:90,2023-05-10 03:01:05,2023-05-10 04:59:48,6,20,Open, ,,-38, ,2,0.0.0.0,11,Dormitor.b,, ,47.061954,27.3357120000003
C6:74:AD:0A:23:09,2023-05-10 03:01:10,2023-05-10 04:59:53,2,10,WPA2, ,PSK,-50, ,0,0.0.0.0,14,Hanul Visoianu, ,47.061954,27.335712
98:DA:C4:C3:30:79,2023-05-10 03:01:10,2023-05-10 04:59:53,6,10,WPA2, ,PSK,-52, ,0,0.0.0.0,14,dlink-2428_EXT, ,47.061954,27.3357119999999
92:5A:B0:78:CC:93,2023-05-10 03:01:11,2023-05-10 04:59:54,36,60,WPA2, ,PSK,-82, ,0,0.0.0.0,15,TP-Link_CC94_5G, ,47.061954,27.3357120000001
04:95:E6:99:D1:41,2023-05-10 03:01:15,2023-05-10 04:59:48,5,10,WPA2, ,PSK,-50, ,0,0.0.0.0,12,Tenda_99D140, ,47.061954,27.3357119999999
14:16:9D:4F:37:8D,2023-05-10 03:01:17,2023-05-10 05:00:00,64,60,WPA2, ,PSK,-77, ,0,0.0.0.0,7,EXT_DEV, ,47.061954,27.335712
80:8C:97:31:1C:6B,2023-05-10 03:01:26,2023-05-10 04:59:48,11,10,WPA2, ,PSK,-50, ,0,0.0.0.0,14,DIGI-24-311C6B, ,47.061954,27.3357119999999
C6:74:AD:1D:A4:21,2023-05-10 03:03:12,2023-05-10 04:59:58,3,120,WPA2, ,PSK,-62, ,0,0.0.0.0,14,Hanul Visoianu, ,47.061954,27.335712
84:16:F9:20:FB:9C,2023-05-10 03:05:37,2023-05-10 04:59:53,2,10,WPA2, ,PSK,-58, ,1,0.0.0.0,21,Mircea's WiFi(2.4GHz), ,47.061954,27.335712
84:16:F9:76:27:14,2023-05-10 03:00:55,2023-05-10 05:00:25,6,110,WPA2, ,PSK,-48, ,1,0.0.0.0,12,TP-LINK_2714, ,47.061954,27.335712
D4:B7:09:03:76:20,2023-05-10 03:00:59,2023-05-10 05:00:30,1,10,WPA2, ,PSK,-44, ,8,0.0.0.0,12,DIGI-24-7620, ,47.061954,27.335712
54:67:51:9D:AD:91,2023-05-10 03:01:00,2023-05-10 05:00:15,36,90,WPA2, ,PSK,-70, ,95,0.0.0.0,10,UPCDEC5587, ,47.0619539999999,27.3357119999998
92:A2:F4:8A:B9:68,2023-05-10 03:01:15,2023-05-10 05:00:25,5,10,WPA2, ,PSK,-56, ,0,0.0.0.0,11,CasaBurlacu, ,47.061954,27.335712
80:8C:97:30:F0:8D,2023-05-10 03:01:16,2023-05-10 05:00:20,10,10,WPA2, ,PSK,-48, ,0,0.0.0.0,14,DIGI-24-30F08D, ,47.061954,27.335712
00:1E:42:19:78:5E,2023-05-10 03:01:15,2023-05-10 05:00:25,6,10,Open, ,,-34, ,16,0.0.0.0,12,Orange Wi-Fi, ,47.061954,27.335712
54:67:51:79:4B:30,2023-05-10 03:01:16,2023-05-10 05:00:21,48,60,WPA2, ,PSK,-78, ,0,0.0.0.0,10,UPC229A38A, ,47.0619539999997,27.3357120000002
14:16:9D:4F:37:8B,2023-05-10 03:01:17,2023-05-10 05:00:32,64,60,WPA2, ,PSK,-77, ,0,0.0.0.0,5,WIFI4, ,47.061954,27.3357119999999
72:EB:B6:24:44:B9,2023-05-10 03:01:26,2023-05-10 05:00:09,7,10,WPA2, ,PSK,-54, ,0,0.0.0.0,17,72EBB62444B9, ,47.061954,27.3357119999999
14:EB:B6:C8:0D:56,2023-05-10 03:01:37,2023-05-10 05:00:15,8,10,WPA2, ,PSK,-50, ,0,0.0.0.0,9,Pab house, ,47.061954,27.3357119999999
1C:61:B4:33:C1:57,2023-05-10 03:02:40,2023-05-10 05:00:30,5,0,, ,,0, ,0,0.0.0.0,17,1C61B433C157, ,0,0
14:16:9D:4F:37:8E,2023-05-10 03:02:42,2023-05-10 05:00:22,64,60,WPA2, ,PSK,-79, ,0,0.0.0.0,5,WIFI5, ,47.061954,27.3357119999999
14:16:9D:4F:37:8F,2023-05-10 03:03:46,2023-05-10 05:00:32,64,60,WPA2, ,PSK,-77, ,7,0.0.0.0,5,WIFI3, ,47.061954,27.3357119999999
68:FF:7B:5B:A9:BF,2023-05-10 03:07:34,2023-05-10 05:00:09,1,0,, ,,0, ,0,0.0.0.0,17,68FF7B5BA9BF, ,0,0
D4:6E:0E:33:E8:58,2023-05-10 03:07:40,2023-05-10 05:00:31,11,10,WPA2, ,PSK,-48, ,1,0.0.0.0,12,TP-LINK_E858, ,47.061954,27.3357119999999
E8:65:D4:EA:D0:75,2023-05-10 03:17:37,2023-05-10 05:00:15,36,0,, ,,0, ,0,0.0.0.0,17,E865D4EAD075, ,0,0
80:8C:97:75:95:1E,2023-05-10 03:23:34,2023-05-10 05:00:20,4,10,WPA2, ,PSK,-56, ,0,0.0.0.0,14,DIGI-24-75951E, ,47.061954,27.335712
7A:31:92:1C:D5:74,2023-05-10 03:24:59,2023-05-10 05:00:20,9,10,WPA2, ,PSK,-60, ,0,0.0.0.0,14,Costelus Guest, ,47.061954,27.335712
6A:5F:67:64:46:FB,2023-05-10 03:30:41,2023-05-10 05:00:15,36,60,WPA2, ,PSK,-84, ,0,0.0.0.0,22,Orange-M5a5-2.4G_5GEXT, ,47.061954,27.335712
9E:93:4E:40:41:AD,2023-05-10 04:18:12,2023-05-10 05:00:09,5,60,WPA2, ,PSK,-70, ,0,0.0.0.0,24,DIRECT-3xWorkCentre 3025, ,47.061954,27.335712
C6:74:AD:1D:A3:CD,2023-05-10 03:00:55,2023-05-10 05:00:51,1,120,WPA2, ,PSK,-69, ,2,0.0.0.0,14,Hanul Visoianu, ,47.061954,27.3357120000001
