BSSID,First Time Seen,Last Time Seen,Channel,Speed,Privacy,Cipher,Authentication,Power,#Beacons,#IV,LAN IP,ID-Length,ESSID,Key,Latitudine,Longitudine
34:0A:9C:26:21:0F,2023-05-10 04:19:00,2023-05-10 05:00:59,3,10,WPA2, ,PSK,-52, ,0,0.0.0.0,10,service_cg, ,47.082503,27.401816
10:27:F5:AC:CC:56,2023-05-10 04:19:00,2023-05-10 05:01:16,36,60,WPA2, ,PSK,-82, ,0,0.0.0.0,15,TP-Link_CC58_5G, ,47.082503,27.401816
58:C1:7A:42:B1:01,2023-05-10 04:19:19,2023-05-10 05:01:13,136,0,, ,,-71, ,0,0.0.0.0,17,58C17A42B101, ,47.082503,27.401816
68:58:11:4C:74:18,2023-05-10 04:20:36,2023-05-10 05:01:04,1,10,WPA2, ,PSK,-60, ,3,0.0.0.0,11,DIGI_4c7418, ,47.082503,27.401816
7A:31:92:DE:4E:B4,2023-05-10 04:59:07,2023-05-10 05:01:16,36,60,WPA2, ,PSK,-87, ,0,0.0.0.0,17,7A3192DE4EB4, ,47.082503,27.401816
7A:31:92:DE:4E:B3,2023-05-10 05:00:55,2023-05-10 05:01:16,36,60,WPA2, ,PSK,-86, ,0,0.0.0.0,15,TP-Link_4EB4_5G, ,47.082503,27.401816
C8:66:5D:62:02:94,2023-05-10 05:01:18,2023-05-10 05:01:18,8,,, ,,, ,0,0.0.0.0,17,C8665D620294, ,0,0
DC:7B:94:2B:5F:51,2023-05-10 04:18:47,2023-05-10 05:01:48,120,60,WPA2, ,PSK,-61, ,16,0.0.0.0,13,CatenaOaspeti, ,47.0825029999997,27.4018159999995
DC:7B:94:2B:5F:50,2023-05-10 04:18:47,2023-05-10 05:01:48,120,60,WPA2, ,PSK,-61, ,0,0.0.0.0,14,CatenaElectric, ,47.0825029999998,27.4018159999995
DC:7B:94:2B:5F:52,2023-05-10 04:18:47,2023-05-10 05:01:48,116,60,WPA2, ,PSK,-61, ,2,0.0.0.0,7,SCANERS, ,47.0825029999997,27.4018159999995
D4:B7:09:03:37:54,2023-05-10 04:18:48,2023-05-10 05:01:26,1,10,WPA2, ,PSK,-50, ,0,0.0.0.0,12,DIGI-24-3754, ,47.082503,27.401816
FC:A6:CD:42:7D:50,2023-05-10 04:18:49,2023-05-10 05:01:47,4,10,WPA2, ,PSK,-42, ,10,0.0.0.0,11,DIGI_427d50, ,47.0825029999999,27.401816
80:E1:BF:F0:D9:50,2023-05-10 04:18:50,2023-05-10 05:01:48,36,60,WPA2, ,PSK,-73, ,2,0.0.0.0,14,Orange-4qqg-5G, ,47.0825029999997,27.4018159999997
62:A6:E6:A5:DC:10,2023-05-10 04:18:50,2023-05-10 05:01:48,40,60,WPA2, ,PSK,-73, ,0,0.0.0.0,17,62A6E6A5DC10, ,47.0825029999998,27.4018159999996
5C:A6:E6:A5:DC:1E,2023-05-10 04:18:50,2023-05-10 05:01:48,40,60,WPA2, ,PSK,-71, ,15,0.0.0.0,12,TP-Link_DC20, ,47.0825029999998,27.4018159999996
A0:09:2E:4F:D1:43,2023-05-10 04:18:51,2023-05-10 05:01:44,100,60,WPA2, ,PSK,-67, ,0,0.0.0.0,11,Orange-D142, ,47.0825029999997,27.4018159999996
04:27:58:41:9C:4C,2023-05-10 04:18:52,2023-05-10 05:01:45,7,10,WPA2, ,PSK,-10, ,0,0.0.0.0,17,042758419C4C, ,47.082503,27.401816
D4:B7:09:03:37:55,2023-05-10 04:18:52,2023-05-10 05:01:46,48,60,WPA2, ,PSK,-71, ,0,0.0.0.0,11,DIGI-5-3754, ,47.0825029999996,27.4018159999995
CC:50:0A:94:1A:D8,2023-05-10 04:19:00,2023-05-10 05:01:29,10,60,WPA2, ,PSK,-52, ,9,0.0.0.0,11,DIGI_941ad8, ,47.082503,27.401816
A4:00:E2:D7:BE:94,2023-05-10 04:19:27,2023-05-10 05:01:42,8,10,WPA2, ,PSK,-54, ,33,0.0.0.0,9,DIGI-jB2g, ,47.082503,27.401816
CC:50:0A:8E:08:D0,2023-05-10 04:19:37,2023-05-10 05:01:42,5,10,WPA2, ,PSK,-48, ,1,0.0.0.0,11,DIGI_8e08d0, ,47.0825029999999,27.401816
BC:C0:0F:6A:E5:88,2023-05-10 04:19:37,2023-05-10 05:01:42,5,60,WPA2, ,PSK,-46, ,214,0.0.0.0,11,DIGI_6ae588, ,47.082503,27.401816
BA:27:F5:AC:CC:58,2023-05-10 04:19:43,2023-05-10 05:01:38,36,60,WPA2, ,PSK,-82, ,0,0.0.0.0,17,BA27F5ACCC58, ,47.082503,27.401816
FC:A6:CD:42:7C:D8,2023-05-10 04:19:48,2023-05-10 05:01:31,5,10,WPA2, ,PSK,-48, ,3,0.0.0.0,11,DIGI_427cd8, ,47.082503,27.401816
F0:9C:E9:78:96:27,2023-05-10 04:20:06,2023-05-10 05:01:39,100,60,WPA2, ,PSK,-80, ,0,0.0.0.0,18,AH-CARETTA-HQ-5GHZ, ,47.0825030000001,27.401816
A0:09:2E:7F:D1:42,2023-05-10 04:20:53,2023-05-10 05:01:21,9,10,WPA2, ,PSK,-60, ,0,0.0.0.0,11,Orange-D142, ,47.082503,27.401816
30:E9:8E:E6:75:D8,2023-05-10 04:52:40,2023-05-10 05:01:37,8,10,, ,,-74, ,23,0.0.0.0,17,30E98EE675D8, ,47.082503,27.401816
